0500000US13113,13113,"Fayette County, Georgia",107524,*****,77247,1174,22745,1086,74,129,4999,213,48,108,1043,870,1368,698,0,208,1368,698
0500000US13115,13115,"Floyd County, Georgia",96177,*****,71180,1405,14227,644,515,850,924,373,0,208,7733,1794,1598,825,280,309,1318,720
0500000US13117,13117,"Forsyth County, Georgia",187928,*****,160017,2236,5749,388,241,272,13717,1002,0,208,5134,2164,3070,1132,868,679,2202,834
0500000US13121,13121,"Fulton County, Georgia",977773,*****,446956,4707,432400,2979,3274,1583,56022,2196,308,361,14748,4204,24065,4720,2960,1180,21105,4642
0500000US13127,13127,"Glynn County, Georgia",81022,*****,52950,623,20048,898,223,153,1052,392,321,483,2678,1364,3750,1370,1234,1034,2516,1054
0500000US13135,13135,"Gwinnett County, Georgia",842046,*****,439456,9638,207315,3486,3767,1786,92037,2680,347,334,77808,9324,21316,5982,2618,1302,18698,5978
0500000US13139,13139,"Hall County, Georgia",185416,*****,147866,5402,13686,607,639,402,3374,371,0,208,17182,5559,2669,1308,290,301,2379,1278
0500000US13151,13151,"Henry County, Georgia",209053,*****,112223,2618,76872,4064,0,208,6934,1113,95,173,5082,3019,7847,4070,0,208,7847,4070
0500000US13153,13153,"Houston County, Georgia",146136,*****,90372,1974,42604,1082,250,297,3520,506,238,298,5046,2002,4106,1226,571,582,3535,1185
0500000US13179,13179,"Liberty County, Georgia",65471,*****,30168,673,27546,890,192,180,1258,573,300,203,3168,975,2839,977,545,460,2294,916
0500000US13185,13185,"Lowndes County, Georgia",114552,*****,64422,1170,42190,982,213,145,2143,80,0,208,3177,1242,2407,1110,546,579,1861,930
0500000US13215,13215,"Muscogee County, Georgia",198413,*****,92326,1878,89055,2029,564,271,4368,562,178,185,3704,1574,8218,2048,1048,840,7170,1980
0500000US13217,13217,"Newton County, Georgia",101505,*****,54950,1613,42374,1579,930,1188,1228,93,0,208,315,419,1708,1110,48,88,1660,1094
0500000US13223,13223,"Paulding County, Georgia",144800,*****,115400,592,25639,792,325,402,882,634,0,208,147,188,2407,920,29,60,2378,932
0500000US13245,13245,"Richmond County, Georgia",202587,*****,79964,1243,110681,1806,944,274,3419,573,0,208,2075,1009,5504,1558,882,620,4622,1472
0500000US13247,13247,"Rockdale County, Georgia",85820,*****,40372,1112,40428,1131,47,81,1792,186,0,208,2049,1518,1132,627,357,360,775,551
0500000US13285,13285,"Troup County, Georgia",68468,*****,41768,883,22652,801,289,444,1017,351,0,208,1122,911,1620,740,108,219,1512,737
0500000US13295,13295,"Walker County, Georgia",68094,*****,62782,395,2283,700,388,108,391,462,0,208,0,208,2250,714,38,69,2212,710
0500000US13297,13297,"Walton County, Georgia",84575,*****,67007,1406,12678,1195,190,239,1121,181,114,206,1755,1438,1710,1189,0,208,1710,1189
0500000US13313,13313,"Whitfield County, Georgia",103359,*****,93247,2240,4649,772,56,100,153,230,0,208,2560,1896,2694,1535,466,430,2228,1304
0500000US15001,15001,"Hawaii County, Hawaii",189191,*****,60619,1053,927,612,656,432,43532,3156,25303,3002,6371,2203,51783,4201,1261,751,50522,4090
0500000US15003,15003,"Honolulu County, Hawaii",976372,*****,208104,2526,23910,1669,2141,677,421200,8581,95009,4849,8029,1648,217979,10451,8497,2366,209482,10748
0500000US15007,15007,"Kauai County, Hawaii",68434,*****,23047,838,251,230,179,125,24325,2015,6929,561,147,121,13556,2263,179,255,13377,2242
0500000US15009,15009,"Maui County, Hawaii",158226,77,55433,1319,525,376,177,107,42588,3164,18154,1273,950,446,40399,3513,1215,734,39184,3665
0500000US16001,16001,"Ada County, Idaho",409061,*****,375662,2436,4393,875,2512,894,10266,1478,569,379,4560,2161,11099,2023,781,545,10318,1956
0500000US16005,16005,"Bannock County, Idaho",83800,*****,75901,1122,473,263,2763,576,1040,306,0,187,1420,974,2203,562,77,121,2126,554
0500000US16019,16019,"Bonneville County, Idaho",106684,*****,96491,2217,556,336,463,244,999,553,101,150,5556,2273,2518,614,448,422,2070,422
